brand,eans,file_urls,files,model,model_2,product,product_lang,source,thumb,type,url
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210204/161241042268.pdf,,Amazfit Neo,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5f62d0d289508.png,User Guide,https://support.amazfit.com/fr/product/neo
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210203/161232269637.pdf,,Amazfit GTR 2,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5d8c86f1560bb.png,Quickstart Guide,https://support.amazfit.com/fr/product/verge
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210203/161232363334.pdf,,Amazfit X,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5f3defc1b3fd0.png,Quickstart Guide,https://support.amazfit.com/fr/product/a
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210201/161216111279.pdf,,Amazfit T-Rex,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5e2034a4a0ab7.png,Quickstart Guide,https://support.amazfit.com/fr/product/t-rex
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210201/161216377414.pdf,,Amazfit Smart Scale,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5fdac635c75d8.png,Quickstart Guide,https://support.amazfit.com/fr/product/scale
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210204/161241048131.pdf,,Amazfit Smart Scale,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5fdac635c75d8.png,User Guide,https://support.amazfit.com/fr/product/scale
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210201/161216215075.pdf,,Amazfit Band 5,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5f6315103f223.png,Quickstart Guide,https://support.amazfit.com/fr/product/band
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210204/16124089351.pdf,,Amazfit Band 5,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5f6315103f223.png,User Guide,https://support.amazfit.com/fr/product/band
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210201/161216021419.pdf,,Amazfit Bip U,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5f8806f20e4cf.png,Quickstart Guide,https://support.amazfit.com/fr/product/2017
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210204/161240969794.pdf,,Amazfit Bip U,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5f8806f20e4cf.png,User Guide,https://support.amazfit.com/fr/product/2017
Amazfit,,https://amazfit-support.cdn.bcebos.com/uploads/doc/20210201/16121600201.pdf,,Amazfit GTR 2,,No Category,,amazfit.com,https://amazfit-support.cdn.bcebos.com/uploads/products/5f977ec00a9b4.png,Quickstart Guide,https://support.amazfit.com/fr/product/2222
